12-01-2015T22:46:15,27.0,26.0,26.0,35.0,28.0,28.0, 0.43, 0.49, 0.41
12-01-2015T22:46:45,28.0,27.0,31.0,36.0,30.0,28.0, 0.61, 0.52, 0.43
12-01-2015T22:47:15,28.0,25.0,26.0,35.0,28.0,28.0, 0.43, 0.49, 0.42
12-01-2015T22:47:45,27.0,25.0,26.0,34.0,28.0,27.0, 0.26, 0.44, 0.40
12-01-2015T22:48:15,27.0,25.0,27.0,34.0,28.0,29.0, 0.28, 0.43, 0.40
12-01-2015T22:48:45,29.0,27.0,24.0,33.0,29.0,28.0, 0.45, 0.45, 0.41
12-01-2015T22:49:15,29.0,27.0,26.0,34.0,28.0,28.0, 0.59, 0.49, 0.42
12-01-2015T22:49:45,28.0,28.0,25.0,34.0,28.0,28.0, 0.73, 0.54, 0.44
12-01-2015T22:50:15,27.0,27.0,26.0,33.0,28.0,28.0, 0.67, 0.55, 0.45
12-01-2015T22:50:45,27.0,26.0,26.0,34.0,28.0,30.0, 0.47, 0.51, 0.44
12-01-2015T22:51:15,28.0,26.0,25.0,33.0,28.0,27.0, 0.39, 0.49, 0.43
12-01-2015T22:51:45,28.0,26.0,26.0,35.0,27.0,28.0, 0.41, 0.49, 0.44
12-01-2015T22:52:15,28.0,27.0,27.0,35.0,28.0,28.0, 0.32, 0.46, 0.43
12-01-2015T22:52:45,28.0,26.0,25.0,35.0,28.0,28.0, 0.45, 0.48, 0.43
12-01-2015T22:53:15,28.0,26.0,26.0,35.0,27.0,28.0, 0.53, 0.50, 0.44
12-01-2015T22:53:45,35.0,31.0,27.0,35.0,28.0,28.0, 0.40, 0.47, 0.43
12-01-2015T22:54:15,28.0,27.0,26.0,34.0,28.0,27.0, 0.76, 0.55, 0.46
12-01-2015T22:54:45,28.0,27.0,27.0,35.0,28.0,29.0, 0.79, 0.58, 0.47
12-01-2015T22:55:15,29.0,28.0,26.0,34.0,29.0,29.0, 0.70, 0.57, 0.47
12-01-2015T22:55:45,28.0,27.0,26.0,35.0,29.0,28.0, 0.55, 0.55, 0.47
12-01-2015T22:56:15,27.0,28.0,25.0,35.0,29.0,29.0, 0.41, 0.51, 0.46
12-01-2015T22:56:45,31.0,31.0,28.0,35.0,29.0,29.0, 0.80, 0.59, 0.49
12-01-2015T22:57:15,28.0,28.0,26.0,35.0,29.0,28.0, 1.34, 0.74, 0.54
12-01-2015T22:57:45,28.0,29.0,27.0,34.0,29.0,28.0, 1.25, 0.78, 0.56
12-01-2015T22:58:15,28.0,29.0,27.0,35.0,28.0,28.0, 1.38, 0.85, 0.59
12-01-2015T22:58:45,30.0,29.0,28.0,37.0,35.0,30.0, 1.13, 0.83, 0.60
12-01-2015T22:59:15,29.0,27.0,27.0,35.0,28.0,28.0, 0.92, 0.82, 0.60
12-01-2015T22:59:45,29.0,27.0,27.0,37.0,29.0,29.0, 0.90, 0.82, 0.60
12-01-2015T23:00:15,29.0,28.0,26.0,35.0,29.0,28.0, 1.00, 0.85, 0.62
12-01-2015T23:00:45,31.0,32.0,28.0,37.0,30.0,36.0, 1.18, 0.91, 0.65
12-01-2015T23:01:15,30.0,28.0,27.0,36.0,28.0,28.0, 1.84, 1.12, 0.73
12-01-2015T23:01:45,28.0,27.0,27.0,36.0,28.0,28.0, 1.43, 1.09, 0.73
12-01-2015T23:02:15,30.0,27.0,27.0,35.0,29.0,28.0, 1.53, 1.15, 0.76
12-01-2015T23:02:45,28.0,28.0,28.0,35.0,29.0,29.0, 1.68, 1.23, 0.80
12-01-2015T23:03:15,29.0,29.0,29.0,41.0,31.0,28.0, 1.42, 1.21, 0.81
12-01-2015T23:03:45,30.0,29.0,28.0,34.0,29.0,28.0, 1.18, 1.17, 0.81
12-01-2015T23:04:15,27.0,27.0,27.0,35.0,29.0,29.0, 0.99, 1.13, 0.81
12-01-2015T23:04:45,32.0,33.0,34.0,41.0,31.0,31.0, 1.14, 1.15, 0.82
12-01-2015T23:05:15,28.0,28.0,27.0,35.0,30.0,29.0, 1.17, 1.16, 0.83
12-01-2015T23:05:45,29.0,27.0,28.0,35.0,28.0,28.0, 0.98, 1.11, 0.83
12-01-2015T23:06:15,29.0,27.0,25.0,34.0,29.0,29.0, 0.79, 1.05, 0.82
12-01-2015T23:06:45,29.0,29.0,29.0,35.0,29.0,30.0, 0.60, 0.98, 0.80
12-01-2015T23:07:15,30.0,28.0,28.0,34.0,29.0,28.0, 0.72, 0.97, 0.80
12-01-2015T23:07:45,32.0,28.0,29.0,39.0,31.0,29.0, 1.17, 1.04, 0.83
12-01-2015T23:08:15,32.0,34.0,28.0,36.0,32.0,29.0, 1.23, 1.07, 0.85
12-01-2015T23:08:45,31.0,32.0,27.0,36.0,31.0,29.0, 1.14, 1.06, 0.85
12-01-2015T23:09:15,29.0,28.0,27.0,35.0,30.0,28.0, 0.97, 1.04, 0.85
12-01-2015T23:09:45,29.0,29.0,27.0,36.0,30.0,27.0, 0.80, 0.99, 0.84
12-01-2015T23:10:15,29.0,26.0,26.0,34.0,30.0,28.0, 0.88, 0.99, 0.85
12-01-2015T23:10:45,28.0,27.0,27.0,34.0,29.0,28.0, 0.72, 0.94, 0.84
12-01-2015T23:11:15,30.0,26.0,27.0,35.0,29.0,28.0, 1.12, 1.02, 0.87
12-01-2015T23:11:45,29.0,29.0,30.0,35.0,31.0,28.0, 1.33, 1.08, 0.89
12-01-2015T23:12:15,30.0,27.0,29.0,36.0,29.0,27.0, 1.26, 1.09, 0.90
12-01-2015T23:12:45,28.0,27.0,28.0,35.0,29.0,28.0, 1.02, 1.05, 0.89
12-01-2015T23:13:15,29.0,30.0,30.0,38.0,37.0,30.0, 1.74, 1.21, 0.95
12-01-2015T23:13:45,32.0,29.0,31.0,38.0,31.0,34.0, 1.66, 1.24, 0.97
12-01-2015T23:14:15,30.0,28.0,28.0,36.0,29.0,27.0, 1.63, 1.28, 0.99
12-01-2015T23:14:45,31.0,31.0,27.0,35.0,31.0,35.0, 1.75, 1.33, 1.02
12-01-2015T23:15:15,28.0,27.0,27.0,35.0,29.0,27.0, 1.36, 1.28, 1.01
12-01-2015T23:15:45,31.0,30.0,29.0,41.0,33.0,30.0, 1.22, 1.26, 1.01
12-01-2015T23:16:15,28.0,27.0,28.0,35.0,29.0,28.0, 1.16, 1.23, 1.01
12-01-2015T23:16:45,28.0,28.0,27.0,35.0,29.0,27.0, 0.96, 1.18, 1.00
12-01-2015T23:17:15,28.0,29.0,26.0,34.0,30.0,29.0, 0.91, 1.15, 1.00
12-01-2015T23:17:45,28.0,26.0,26.0,35.0,28.0,27.0, 1.01, 1.13, 1.00
12-01-2015T23:18:15,28.0,27.0,28.0,34.0,30.0,28.0, 1.27, 1.20, 1.02
12-01-2015T23:18:45,28.0,27.0,25.0,35.0,29.0,29.0, 1.16, 1.18, 1.02
12-01-2015T23:19:15,29.0,26.0,26.0,36.0,29.0,32.0, 0.98, 1.13, 1.01
12-01-2015T23:19:45,30.0,28.0,28.0,35.0,29.0,29.0, 1.29, 1.18, 1.03
12-01-2015T23:20:15,28.0,26.0,28.0,35.0,29.0,29.0, 1.05, 1.14, 1.02
12-01-2015T23:20:45,30.0,27.0,27.0,35.0,30.0,29.0, 1.33, 1.19, 1.04
12-01-2015T23:21:15,30.0,26.0,27.0,35.0,28.0,28.0, 1.02, 1.12, 1.03
12-01-2015T23:21:45,29.0,29.0,27.0,34.0,29.0,27.0, 0.90, 1.08, 1.02
12-01-2015T23:22:15,29.0,27.0,28.0,35.0,28.0,28.0, 0.71, 1.02, 1.00
12-01-2015T23:22:45,28.0,28.0,28.0,34.0,29.0,28.0, 0.81, 1.02, 1.00
12-01-2015T23:23:15,30.0,27.0,29.0,35.0,29.0,28.0, 0.99, 1.04, 1.01
12-01-2015T23:23:45,30.0,28.0,30.0,35.0,29.0,29.0, 1.68, 1.19, 1.06
12-01-2015T23:24:15,28.0,27.0,29.0,35.0,29.0,29.0, 1.21, 1.13, 1.04
12-01-2015T23:24:45,30.0,28.0,30.0,36.0,31.0,30.0, 1.22, 1.13, 1.05
12-01-2015T23:25:15,29.0,26.0,27.0,35.0,31.0,29.0, 1.25, 1.14, 1.05
12-01-2015T23:25:45,30.0,29.0,30.0,35.0,30.0,30.0, 2.36, 1.40, 1.14
12-01-2015T23:26:15,30.0,27.0,28.0,36.0,29.0,28.0, 2.11, 1.43, 1.15
12-01-2015T23:26:45,33.0,27.0,29.0,36.0,30.0,31.0, 1.40, 1.32, 1.13
12-01-2015T23:27:15,30.0,30.0,30.0,36.0,30.0,28.0, 1.27, 1.29, 1.12
12-01-2015T23:27:45,28.0,28.0,29.0,35.0,30.0,30.0, 1.05, 1.23, 1.11
12-01-2015T23:28:15,28.0,28.0,28.0,35.0,31.0,28.0, 0.90, 1.18, 1.10
12-01-2015T23:28:45,28.0,26.0,29.0,34.0,29.0,28.0, 0.84, 1.13, 1.08
12-01-2015T23:29:15,30.0,28.0,29.0,35.0,30.0,30.0, 0.74, 1.09, 1.07
12-01-2015T23:29:45,28.0,29.0,29.0,35.0,29.0,29.0, 0.73, 1.06, 1.06
12-01-2015T23:30:15,30.0,27.0,27.0,35.0,29.0,29.0, 2.07, 1.36, 1.16
12-01-2015T23:30:45,28.0,28.0,27.0,36.0,29.0,29.0, 1.55, 1.31, 1.15
12-01-2015T23:31:15,31.0,30.0,29.0,36.0,32.0,32.0, 1.22, 1.25, 1.13
12-01-2015T23:31:45,31.0,29.0,29.0,35.0,30.0,33.0, 0.82, 1.14, 1.10
12-01-2015T23:32:15,28.0,27.0,29.0,35.0,29.0,30.0, 1.36, 1.24, 1.14
12-01-2015T23:32:45,28.0,27.0,28.0,36.0,30.0,30.0, 0.97, 1.16, 1.11
12-01-2015T23:33:15,30.0,28.0,28.0,35.0,29.0,30.0, 1.05, 1.17, 1.12
12-01-2015T23:33:45,31.0,32.0,33.0,36.0,35.0,29.0, 1.72, 1.30, 1.17
12-01-2015T23:34:15,28.0,27.0,28.0,35.0,29.0,31.0, 1.98, 1.41, 1.21
12-01-2015T23:34:45,30.0,28.0,29.0,37.0,31.0,31.0, 1.49, 1.34, 1.19
12-01-2015T23:35:15,30.0,29.0,28.0,36.0,30.0,33.0, 1.16, 1.28, 1.18
12-01-2015T23:35:45,31.0,29.0,28.0,36.0,30.0,29.0, 1.26, 1.29, 1.18
12-01-2015T23:36:15,30.0,29.0,28.0,34.0,28.0,29.0, 1.41, 1.31, 1.19
12-01-2015T23:36:45,32.0,30.0,32.0,38.0,35.0,32.0, 1.11, 1.25, 1.18
12-01-2015T23:37:15,31.0,31.0,34.0,36.0,34.0,32.0, 1.37, 1.30, 1.20
12-01-2015T23:37:45,28.0,31.0,35.0,37.0,30.0,32.0, 1.97, 1.45, 1.25
12-01-2015T23:38:15,32.0,33.0,30.0,36.0,32.0,31.0, 1.76, 1.45, 1.26
12-01-2015T23:38:45,37.0,30.0,29.0,36.0,31.0,29.0, 1.70, 1.46, 1.26
12-01-2015T23:39:15,38.0,31.0,29.0,36.0,31.0,33.0, 1.56, 1.45, 1.27
12-01-2015T23:39:45,29.0,27.0,26.0,35.0,28.0,29.0, 1.40, 1.42, 1.26
12-01-2015T23:40:15,27.0,26.0,27.0,35.0,29.0,29.0, 1.42, 1.43, 1.27
12-01-2015T23:40:45,28.0,27.0,27.0,36.0,29.0,30.0, 0.98, 1.32, 1.24
12-01-2015T23:41:15,27.0,26.0,25.0,35.0,28.0,27.0, 0.59, 1.20, 1.20
12-01-2015T23:41:45,28.0,26.0,26.0,36.0,28.0,28.0, 0.41, 1.10, 1.17
12-01-2015T23:42:15,32.0,28.0,27.0,36.0,31.0,36.0, 0.55, 1.06, 1.15
12-01-2015T23:42:45,31.0,28.0,28.0,35.0,30.0,34.0, 0.99, 1.12, 1.17
12-01-2015T23:43:15,28.0,28.0,27.0,36.0,30.0,28.0, 0.93, 1.09, 1.16
12-01-2015T23:43:45,33.0,28.0,28.0,43.0,32.0,30.0, 1.35, 1.18, 1.18
12-01-2015T23:44:15,31.0,28.0,28.0,42.0,32.0,30.0, 1.57, 1.24, 1.20
12-01-2015T23:44:45,30.0,30.0,30.0,42.0,32.0,31.0, 1.35, 1.22, 1.20
12-01-2015T23:45:15,31.0,32.0,33.0,36.0,30.0,30.0, 1.33, 1.23, 1.20
12-01-2015T23:45:45,36.0,31.0,33.0,37.0,34.0,31.0, 1.48, 1.27, 1.22
12-01-2015T23:46:15,39.0,30.0,31.0,35.0,31.0,31.0, 1.48, 1.29, 1.23
12-01-2015T23:46:45,38.0,31.0,31.0,35.0,31.0,30.0, 1.42, 1.30, 1.23
12-01-2015T23:47:15,30.0,33.0,36.0,35.0,30.0,30.0, 1.39, 1.30, 1.23
12-01-2015T23:47:45,37.0,32.0,29.0,36.0,31.0,29.0, 1.51, 1.34, 1.25
12-01-2015T23:48:15,31.0,31.0,35.0,36.0,30.0,30.0, 1.31, 1.30, 1.24
